标题,开发商,房子信息,发布信息,售价/万,单价
国嘉美领居 3室1厅 东 南,国嘉美领居 -玉林,3室1厅 | 120.04平米 | 东 南 | 简装 | 高楼层(共21层) | 2002年建 | 板楼,2人关注 / 1个月以前发布,220,"18,328元/平"
天立香缇华府 4室1厅 西南,天立香缇华府 -郫县城区,4室1厅 | 108.65平米 | 西南 | 毛坯 | 高楼层(共23层) | 2016年建 | 板塔结合,9人关注 / 5个月以前发布,118,"10,861元/平"
西派城B区 4室2厅 西南,西派城B区 -簇桥,4室2厅 | 191.32平米 | 西南 | 精装 | 中楼层(共14层) | 2018年建 | 板塔结合,23人关注 / 5个月以前发布,525,"27,441元/平"
东立国际花城 3室1厅 东南,东立国际花城 -蛟龙港,3室1厅 | 92.42平米 | 东南 | 简装 | 高楼层(共14层) | 2015年建 | 塔楼,13人关注 / 2个月以前发布,105.8,"11,448元/平"
锦江城市花园一期 3室1厅 西,锦江城市花园一期 -三圣乡,3室1厅 | 86.85平米 | 西 | 精装 | 低楼层(共34层) | 2009年建 | 板塔结合,25人关注 / 8个月以前发布,166,"19,114元/平"
绿地世纪城 3室1厅 南,绿地世纪城 -驷马桥,3室1厅 | 86.61平米 | 南 | 精装 | 中楼层(共20层) | 2012年建 | 塔楼,24人关注 / 3个月以前发布,164,"18,936元/平"
星河小区 3室2厅 东南,星河小区 -西南交大,3室2厅 | 83.63平米 | 东南 | 简装 | 低楼层(共7层) | 1998年建 | 板楼,46人关注 / 4个月以前发布,98,"11,719元/平"
航天佳苑 2室1厅 南,航天佳苑 -外光华,2室1厅 | 91.44平米 | 南 | 毛坯 | 高楼层(共18层) | 2008年建 | 板楼,4人关注 / 1个月以前发布,190,"20,779元/平"
西岸翠景 3室2厅 西北,西岸翠景 -成外,3室2厅 | 100.36平米 | 西北 | 毛坯 | 高楼层(共24层) | 2018年建 | 板塔结合,22人关注 / 4个月以前发布,123,"12,256元/平"
北回归线一期 3室2厅 东南,北回归线一期 -驷马桥,3室2厅 | 91.02平米 | 东南 | 简装 | 高楼层(共22层) | 2009年建 | 板塔结合,31人关注 / 3个月以前发布,124,"13,624元/平"
恒大翡翠华庭 3室1厅 北,恒大翡翠华庭 -万家湾,3室1厅 | 88.63平米 | 北 | 精装 | 低楼层(共21层) | 2017年建 | 塔楼,16人关注 / 4个月以前发布,215,"24,259元/平"
南晶国际南庭 3室2厅 北,南晶国际南庭 -东苑,3室2厅 | 97.33平米 | 北 | 精装 | 高楼层(共11层) | 2012年建 | 板塔结合,3人关注 / 2个月以前发布,286,"29,385元/平"
凯丽滨江花园 2室1厅 东 南,凯丽滨江花园 -天府长城,2室1厅 | 93.38平米 | 东 南 | 精装 | 低楼层(共33层) | 2008年建 | 塔楼,39人关注 / 5个月以前发布,290,"31,056元/平"
优地A区 2室1厅 西北,优地A区 -丽都,2室1厅 | 76.05平米 | 西北 | 精装 | 高楼层(共16层) | 2007年建 | 板楼,30人关注 / 5个月以前发布,125,"16,437元/平"
明信城 3室2厅 西南,明信城 -温江大学城,3室2厅 | 89.13平米 | 西南 | 毛坯 | 低楼层(共30层) | 2019年建 | 塔楼,2人关注 / 4个月以前发布,111,"12,454元/平"
明信城 3室2厅 东南,明信城 -温江大学城,3室2厅 | 90.25平米 | 东南 | 毛坯 | 低楼层(共30层) | 2019年建 | 塔楼,5人关注 / 4个月以前发布,114,"12,632元/平"
阳光舜苑 3室2厅 西南,阳光舜苑 -万年场,3室2厅 | 117.69平米 | 西南 | 精装 | 中楼层(共27层) | 2011年建 | 板塔结合,29人关注 / 5个月以前发布,181,"15,380元/平"
蓝光幸福满庭 3室1厅 西南,蓝光幸福满庭 -犀浦,3室1厅 | 76.45平米 | 西南 | 简装 | 中楼层(共26层) | 2015年建 | 板塔结合,41人关注 / 5个月以前发布,104.9,"13,722元/平"
蜀都花园 4室1厅 南,蜀都花园 -水碾河,4室1厅 | 137.1平米 | 南 | 精装 | 高楼层(共19层) | 2003年建 | 塔楼,19人关注 / 3个月以前发布,222,"16,193元/平"
华汇天地 3室2厅 东南,华汇天地 -华府,3室2厅 | 81.55平米 | 东南 | 精装 | 中楼层(共32层) | 2018年建 | 板塔结合,7人关注 / 1个月以前发布,176,"21,582元/平"
绿地圣路易名邸二期 2室1厅 东,绿地圣路易名邸二期 -簇桥,2室1厅 | 74.97平米 | 东 | 毛坯 | 高楼层(共12层) | 2013年建 | 板塔结合,71人关注 / 一年前发布,160,"21,342元/平"
中粮鸿云 3室2厅 西南 东北,中粮鸿云 -东大路,3室2厅 | 88.27平米 | 西南 东北 | 精装 | 高楼层(共40层) | 2017年建 | 塔楼,0人关注 / 1个月以前发布,335,"37,952元/平"
万科金色领域 3室2厅 东,万科金色领域 -万家湾,3室2厅 | 86平米 | 东 | 精装 | 低楼层(共24层) | 2012年建 | 板塔结合,30人关注 / 7个月以前发布,198,"23,024元/平"
麓湖生态城云树 4室2厅 南,麓湖生态城云树 -麓湖生态城,4室2厅 | 250.72平米 | 南 | 精装 | 高楼层(共29层) | 2015年建 | 板楼,82人关注 / 4个月以前发布,905,"36,097元/平"
万科金润华府 3室1厅 南,万科金润华府 -沙河堡,3室1厅 | 88.11平米 | 南 | 精装 | 中楼层(共35层) | 2012年建 | 塔楼,0人关注 / 2个月以前发布,273,"30,984元/平"
天鹅湖花园 4室2厅 南,天鹅湖花园 -新会展,4室2厅 | 198.76平米 | 南 | 简装 | 低楼层(共32层) | 2008年建 | 板楼,211人关注 / 10个月以前发布,300,"15,094元/平"
海亮彩悦府 3室2厅 西,海亮彩悦府 -大面,3室2厅 | 81.34平米 | 西 | 精装 | 低楼层(共31层)  | 塔楼,1人关注 / 2个月以前发布,120,"14,753元/平"
南延新苑 3室2厅 南,南延新苑 -东苑,3室2厅 | 127.3平米 | 南 | 简装 | 中楼层(共28层) | 2011年建 | 板塔结合,11人关注 / 4个月以前发布,295,"23,174元/平"
天立香缇华府 4室1厅 西南,天立香缇华府 -郫县城区,4室1厅 | 108.65平米 | 西南 | 毛坯 | 高楼层(共23层) | 2016年建 | 板塔结合,9人关注 / 5个月以前发布,118,"10,861元/平"
北回归线一期 3室2厅 东南,北回归线一期 -驷马桥,3室2厅 | 91.02平米 | 东南 | 简装 | 高楼层(共22层) | 2009年建 | 板塔结合,31人关注 / 3个月以前发布,124,"13,624元/平"
华润橡树湾B区 3室2厅 东南,华润橡树湾B区 -橡树湾,3室2厅 | 77.94平米 | 东南 | 精装 | 高楼层(共34层) | 2013年建 | 板塔结合,0人关注 / 1个月以前发布,128,"16,423元/平"
卓锦城一期 3室1厅 西南,卓锦城一期 -卓锦城,3室1厅 | 121.85平米 | 西南 | 毛坯 | 高楼层(共6层) | 2006年建 | 板塔结合,102人关注 / 6个月以前发布,200,"16,414元/平"
银泰香樟林 3室1厅 西北,银泰香樟林 -红牌楼,3室1厅 | 87.98平米 | 西北 | 精装 | 中楼层(共17层) | 2014年建 | 板楼,31人关注 / 5个月以前发布,217,"24,665元/平"
红枫岭二期 3室2厅 西北,红枫岭二期 -东郊记忆,3室2厅 | 111.67平米 | 西北 | 精装 | 中楼层(共33层) | 2009年建 | 板塔结合,36人关注 / 3个月以前发布,190,"17,015元/平"
紫竹北街65号 3室2厅 东南,紫竹北街65号 -紫荆,3室2厅 | 72.28平米 | 东南 | 精装 | 中楼层(共6层) | 2000年建 | 板楼,14人关注 / 1个月以前发布,92,"12,729元/平"
人居花照云庭 4室2厅 南 北,人居花照云庭 -营门口,4室2厅 | 156.48平米 | 南 北 | 毛坯 | 中楼层(共31层)  | 塔楼,96人关注 / 5个月以前发布,418,"26,713元/平"
南城都汇汇尚园 3室2厅 南 北,南城都汇汇尚园 -市一医院,3室2厅 | 137平米 | 南 北 | 精装 | 高楼层(共22层) | 2014年建 | 板塔结合,17人关注 / 1个月以前发布,398,"29,052元/平"
隆鑫九熙 2室1厅 西,隆鑫九熙 -万年场,2室1厅 | 78.91平米 | 西 | 精装 | 低楼层(共34层) | 2012年建 | 塔楼,11人关注 / 5个月以前发布,135,"17,109元/平"
城东雅郡 3室2厅 西南,城东雅郡 -东光小区,3室2厅 | 124.25平米 | 西南 | 简装 | 中楼层(共6层) | 2005年建 | 板楼,24人关注 / 一年前发布,215,"17,304元/平"
蓝光COCO金沙三期 3室2厅 东南 东北,蓝光COCO金沙三期 -外金沙,3室2厅 | 62.08平米 | 东南 东北 | 精装 | 低楼层(共22层) | 2015年建 | 板塔结合,6人关注 / 1个月以前发布,162,"26,096元/平"
凯丽滨江花园 2室1厅 东 南,凯丽滨江花园 -天府长城,2室1厅 | 93.38平米 | 东 南 | 精装 | 低楼层(共33层) | 2008年建 | 塔楼,39人关注 / 5个月以前发布,290,"31,056元/平"
麓湖生态城云树 4室2厅 南,麓湖生态城云树 -麓湖生态城,4室2厅 | 250.72平米 | 南 | 精装 | 高楼层(共29层) | 2015年建 | 板楼,82人关注 / 4个月以前发布,905,"36,097元/平"
光华锦苑 3室2厅 东,光华锦苑 -外光华,3室2厅 | 95.99平米 | 东 | 精装 | 低楼层(共21层) | 2013年建 | 板塔结合,2人关注 / 2个月以前发布,266,"27,712元/平"
中冶中央公园 3室1厅 北 东北,中冶中央公园 -郫县城区,3室1厅 | 77.89平米 | 北 东北 | 精装 | 高楼层(共31层) | 2017年建 | 板塔结合,1人关注 / 2个月以前发布,80,"10,271元/平"
蓝光金双楠二期 3室1厅 东南,蓝光金双楠二期 -草金立交,3室1厅 | 72.54平米 | 东南 | 精装 | 高楼层(共28层)  | 板塔结合,0人关注 / 30天以前发布,170,"23,436元/平"
置信清水湾 3室2厅 南,置信清水湾 -万家湾,3室2厅 | 88.91平米 | 南 | 简装 | 中楼层(共26层) | 2010年建 | 塔楼,32人关注 / 8个月以前发布,140,"15,747元/平"
凯华丽景 3室2厅 东南,凯华丽景 -四河,3室2厅 | 121.8平米 | 东南 | 精装 | 低楼层(共20层) | 2009年建 | 板塔结合,24人关注 / 3个月以前发布,185,"15,189元/平"
蓝光幸福满庭 3室1厅 西南,蓝光幸福满庭 -犀浦,3室1厅 | 76.45平米 | 西南 | 简装 | 中楼层(共26层) | 2015年建 | 板塔结合,41人关注 / 5个月以前发布,104.9,"13,722元/平"
南晶国际南庭 3室2厅 北,南晶国际南庭 -东苑,3室2厅 | 97.33平米 | 北 | 精装 | 高楼层(共11层) | 2012年建 | 板塔结合,3人关注 / 2个月以前发布,286,"29,385元/平"
万科金润华府 3室1厅 南,万科金润华府 -沙河堡,3室1厅 | 88.11平米 | 南 | 精装 | 中楼层(共35层) | 2012年建 | 塔楼,0人关注 / 2个月以前发布,273,"30,984元/平"
南延新苑 3室2厅 南,南延新苑 -东苑,3室2厅 | 127.3平米 | 南 | 简装 | 中楼层(共28层) | 2011年建 | 板塔结合,11人关注 / 4个月以前发布,295,"23,174元/平"
绿地468公馆一期 3室1厅 东南,绿地468公馆一期 -三圣乡,3室1厅 | 88.43平米 | 东南 | 精装 | 中楼层(共29层) | 2015年建 | 板塔结合,7人关注 / 1个月以前发布,228,"25,784元/平"
蓝光COCO蜜城 4室2厅 东北,蓝光COCO蜜城 -贝森,4室2厅 | 82.57平米 | 东北 | 毛坯 | 中楼层(共30层) | 2014年建 | 塔楼,12人关注 / 2个月以前发布,274,"33,184元/平"
卓锦城五期 3室1厅 西南,卓锦城五期 -卓锦城,3室1厅 | 87.97平米 | 西南 | 精装 | 高楼层(共33层) | 2012年建 | 塔楼,0人关注 / 1个月以前发布,226,"25,691元/平"
川网国际花园 3室2厅 南 北,川网国际花园 -蛟龙港,3室2厅 | 123.46平米 | 南 北 | 精装 | 中楼层(共11层)  | 板塔结合,3人关注 / 2个月以前发布,205,"16,605元/平"
中铁骑士府邸 3室2厅 东南,中铁骑士府邸 -华府,3室2厅 | 90.47平米 | 东南 | 精装 | 高楼层(共32层) | 2018年建 | 板塔结合,37人关注 / 4个月以前发布,204,"22,549元/平"
双楠家园 3室2厅 东南,双楠家园 -双楠,3室2厅 | 121.1平米 | 东南 | 简装 | 低楼层(共12层) | 2001年建 | 塔楼,4人关注 / 2个月以前发布,148,"12,222元/平"
景茂城果 3室2厅 东 西,景茂城果 -华阳,3室2厅 | 83.59平米 | 东 西 | 精装 | 中楼层(共25层) | 2012年建 | 塔楼,27人关注 / 4个月以前发布,177,"21,175元/平"
天府长城柏南郡 3室1厅 南,天府长城柏南郡 -天府长城,3室1厅 | 124.05平米 | 南 | 简装 | 低楼层(共34层) | 2008年建 | 板塔结合,51人关注 / 4个月以前发布,298,"24,023元/平"
优地A区 1室1厅 东南,优地A区 -丽都,1室1厅 | 55.7平米 | 东南 | 精装 | 中楼层(共16层) | 2007年建 | 板楼,7人关注 / 1个月以前发布,85,"15,261元/平"
双楠家园 3室2厅 东南,双楠家园 -双楠,3室2厅 | 121.1平米 | 东南 | 简装 | 低楼层(共12层) | 2001年建 | 塔楼,4人关注 / 2个月以前发布,148,"12,222元/平"
金沙城锦西观棠 4室2厅 西北,金沙城锦西观棠 -外金沙,4室2厅 | 132.55平米 | 西北 | 毛坯 | 中楼层(共20层) | 2018年建 | 塔楼,48人关注 / 4个月以前发布,323,"24,369元/平"
信苑 3室2厅 西南,信苑 -衣冠庙,3室2厅 | 129.78平米 | 西南 | 简装 | 中楼层(共7层) | 2000年建 | 板楼,6人关注 / 1个月以前发布,169,"13,023元/平"
成华奥园广场二期 3室1厅 东南,成华奥园广场二期 -万年场,3室1厅 | 95.46平米 | 东南 | 毛坯 | 中楼层(共32层)  | 板塔结合,6人关注 / 1个月以前发布,229,"23,990元/平"
东方惠城A区 3室1厅 东,东方惠城A区 -万年场,3室1厅 | 91.58平米 | 东 | 精装 | 低楼层(共14层) | 2011年建 | 塔楼,7人关注 / 1个月以前发布,161,"17,581元/平"
卓锦城六期 3室1厅 东北,卓锦城六期 -卓锦城,3室1厅 | 84.54平米 | 东北 | 精装 | 中楼层(共31层) | 2014年建 | 板塔结合,4人关注 / 2个月以前发布,223.5,"26,438元/平"
鼎犀名城 3室1厅 西北,鼎犀名城 -成外,3室1厅 | 82.47平米 | 西北 | 精装 | 中楼层(共24层) | 2017年建 | 板塔结合,15人关注 / 8个月以前发布,123,"14,915元/平"
中信城左岸 3室1厅 东南,中信城左岸 -南湖,3室1厅 | 87.61平米 | 东南 | 简装 | 低楼层(共33层)  | 板塔结合,8人关注 / 5个月以前发布,194,"22,144元/平"
中铁丽景书香 3室2厅 西南,中铁丽景书香 -温江大学城,3室2厅 | 71.48平米 | 西南 | 简装 | 高楼层(共33层) | 2017年建 | 板塔结合,1人关注 / 1个月以前发布,87,"12,172元/平"
王府花园 3室2厅 东南,王府花园 -芳草,3室2厅 | 116.2平米 | 东南 | 精装 | 中楼层(共18层) | 2002年建 | 板楼,47人关注 / 5个月以前发布,175,"15,061元/平"
东锦城A区 2室1厅 东南,东锦城A区 -万年场,2室1厅 | 58.28平米 | 东南 | 精装 | 低楼层(共32层) | 2015年建 | 板塔结合,188人关注 / 8个月以前发布,82,"14,071元/平"
五岳合福地广场 3室2厅 南,五岳合福地广场 -大丰,3室2厅 | 89.31平米 | 南 | 简装 | 低楼层(共27层) | 2013年建 | 板塔结合,55人关注 / 8个月以前发布,106,"11,869元/平"
凤凰栖岸 3室2厅 北,凤凰栖岸 -光华大道沿线,3室2厅 | 89.92平米 | 北 | 简装 | 低楼层(共11层) | 2014年建 | 板塔结合,0人关注 / 4个月以前发布,120,"13,346元/平"
蓝润v客尚东一期 3室1厅 东南 南,蓝润v客尚东一期 -理工大,3室1厅 | 74.78平米 | 东南 南 | 简装 | 中楼层(共34层) | 2015年建 | 塔楼,38人关注 / 5个月以前发布,129,"17,251元/平"
成华奥园广场二期 3室1厅 东,成华奥园广场二期 -万年场,3室1厅 | 79.79平米 | 东 | 精装 | 高楼层(共26层)  | 板塔结合,30人关注 / 3个月以前发布,210,"26,320元/平"
牧电路13号 3室1厅 东南,牧电路13号 -草堂,3室1厅 | 70.51平米 | 东南 | 精装 | 中楼层(共7层) | 1997年建 | 板楼,9人关注 / 1个月以前发布,96,"13,616元/平"
上东壹号丽景苑 3室2厅 东,上东壹号丽景苑 -动物园,3室2厅 | 87.73平米 | 东 | 精装 | 低楼层(共18层) | 2014年建 | 板塔结合,5人关注 / 1个月以前发布,162,"18,466元/平"
景茂城果 3室2厅 东 西,景茂城果 -华阳,3室2厅 | 83.59平米 | 东 西 | 精装 | 中楼层(共25层) | 2012年建 | 塔楼,27人关注 / 4个月以前发布,177,"21,175元/平"
金沙城锦西观棠 4室2厅 东南,金沙城锦西观棠 -外金沙,4室2厅 | 150.75平米 | 东南 | 精装 | 高楼层(共21层) | 2019年建 | 塔楼,3人关注 / 5个月以前发布,468,"31,045元/平"
格凌兰 3室2厅 南,格凌兰 -温江新城,3室2厅 | 86平米 | 南 | 简装 | 低楼层(共32层) | 2016年建 | 板塔结合,2人关注 / 1个月以前发布,114.8,"13,349元/平"
地铁首座 3室1厅 东南,地铁首座 -温江大学城,3室1厅 | 104.22平米 | 东南 | 简装 | 中楼层(共32层) | 2016年建 | 板塔结合,25人关注 / 4个月以前发布,126.5,"12,138元/平"
华侨城原岸 3室2厅 南,华侨城原岸 -华侨城,3室2厅 | 91.65平米 | 南 | 精装 | 中楼层(共32层) | 2018年建 | 板塔结合,23人关注 / 4个月以前发布,178,"19,422元/平"
花牌坊191号 3室1厅 东南,花牌坊191号 -花牌坊,3室1厅 | 76.2平米 | 东南 | 简装 | 中楼层(共7层) | 1988年建 | 板楼,53人关注 / 一年前发布,92,"12,074元/平"
福晟钱隆天下 3室1厅 南,福晟钱隆天下 -新华公园,3室1厅 | 82.92平米 | 南 | 精装 | 低楼层(共33层) | 2013年建 | 塔楼,4人关注 / 4个月以前发布,182,"21,949元/平"
鑫苑名家一期 3室1厅 东南,鑫苑名家一期 -卓锦城,3室1厅 | 104.46平米 | 东南 | 精装 | 高楼层(共34层) | 2011年建 | 板塔结合,18人关注 / 1个月以前发布,180,"17,232元/平"
新科花园 3室2厅 西,新科花园 -双流城区,3室2厅 | 113.86平米 | 西 | 简装 | 中楼层(共6层)  | 板楼,6人关注 / 4个月以前发布,106,"9,310元/平"
恒大绿洲 3室1厅 西北,恒大绿洲 -大面,3室1厅 | 92.49平米 | 西北 | 精装 | 中楼层(共32层) | 2011年建 | 平房,42人关注 / 4个月以前发布,134,"14,489元/平"
蓝光coco金沙二期 3室2厅 西,蓝光coco金沙二期 -外金沙,3室2厅 | 75.92平米 | 西 | 简装 | 低楼层(共22层) | 2015年建 | 板塔结合,94人关注 / 4个月以前发布,150,"19,758元/平"
牧电路13号 3室1厅 东南,牧电路13号 -草堂,3室1厅 | 70.51平米 | 东南 | 精装 | 中楼层(共7层) | 1997年建 | 板楼,9人关注 / 1个月以前发布,96,"13,616元/平"
成华奥园广场二期 3室1厅 东,成华奥园广场二期 -万年场,3室1厅 | 79.79平米 | 东 | 精装 | 高楼层(共26层)  | 板塔结合,30人关注 / 3个月以前发布,210,"26,320元/平"
鑫苑名家一期 3室1厅 东南,鑫苑名家一期 -卓锦城,3室1厅 | 104.46平米 | 东南 | 精装 | 高楼层(共34层) | 2011年建 | 板塔结合,18人关注 / 1个月以前发布,180,"17,232元/平"
凤凰栖岸 3室2厅 北,凤凰栖岸 -光华大道沿线,3室2厅 | 89.92平米 | 北 | 简装 | 低楼层(共11层) | 2014年建 | 板塔结合,0人关注 / 4个月以前发布,120,"13,346元/平"
蓝润v客尚东一期 3室1厅 东南 南,蓝润v客尚东一期 -理工大,3室1厅 | 74.78平米 | 东南 南 | 简装 | 中楼层(共34层) | 2015年建 | 塔楼,38人关注 / 5个月以前发布,129,"17,251元/平"
